month,borough,day_type,trip_type,route_id,period,number_of_trips_passing_wait,number_of_scheduled_trips,wait_assessment
2018-10-01,Queens,2,LCL/LTD,Q13,Peak,815,1037,78.5920926
2018-10-01,Queens,2,LCL/LTD,Q15,Off-Peak,639,705,90.6382979
2018-10-01,Queens,2,LCL/LTD,Q15,Peak,256,287,89.1986063
2018-10-01,Queens,2,LCL/LTD,Q15A,Off-Peak,946,1019,92.8361138
2018-10-01,Queens,2,LCL/LTD,Q15A,Peak,399,453,88.0794702
2018-10-01,Queens,2,LCL/LTD,Q16,Off-Peak,1316,1459,90.1987663
2018-10-01,Queens,2,LCL/LTD,Q16,Peak,521,625,83.36
2018-10-01,Queens,2,LCL/LTD,Q17,Off-Peak,9164,12236,74.8937561
2018-10-01,Queens,2,LCL/LTD,Q17,Peak,3574,4891,73.0729912
2018-10-01,Queens,2,LCL/LTD,Q18,Off-Peak,1485,1873,79.2845702
2018-10-01,Queens,2,LCL/LTD,Q18,Peak,554,722,76.7313019
2018-10-01,Queens,2,LCL/LTD,Q19,Off-Peak,841,1021,82.3702253
2018-10-01,Queens,2,LCL/LTD,Q19,Peak,369,475,77.6842105
2018-10-01,Queens,2,LCL/LTD,Q2,Off-Peak,3172,3696,85.8225108
2018-10-01,Queens,2,LCL/LTD,Q2,Peak,1287,1504,85.5718085
2018-10-01,Queens,2,LCL/LTD,Q20A,Off-Peak,4799,5848,82.0622435
2018-10-01,Queens,2,LCL/LTD,Q20A,Peak,1673,2100,79.6666667
2018-10-01,Queens,2,LCL/LTD,Q21,Off-Peak,1512,1645,91.9148936
2018-10-01,Queens,2,LCL/LTD,Q21,Peak,686,768,89.3229167
2018-10-01,Queens,2,LCL/LTD,Q22,Off-Peak,1202,1388,86.5994236
2018-10-01,Queens,2,LCL/LTD,Q22,Peak,465,537,86.5921788
2018-10-01,Queens,2,LCL/LTD,Q23,Off-Peak,3486,4060,85.862069
2018-10-01,Queens,2,LCL/LTD,Q23,Peak,1412,1659,85.111513
2018-10-01,Queens,2,LCL/LTD,Q24,Off-Peak,3052,4579,66.6521074
2018-10-01,Queens,2,LCL/LTD,Q24,Peak,1212,1820,66.5934066
2018-10-01,Queens,2,LCL/LTD,Q25,Off-Peak,2576,3426,75.1897256
2018-10-01,Queens,2,LCL/LTD,Q25,Peak,924,1217,75.9244043
2018-10-01,Queens,2,LCL/LTD,Q27,Off-Peak,10879,13433,80.9871213
2018-10-01,Queens,2,LCL/LTD,Q27,Peak,4188,5269,79.483773
2018-10-01,Queens,2,LCL/LTD,Q28,Off-Peak,3016,3620,83.3149171
2018-10-01,Queens,2,LCL/LTD,Q28,Peak,1090,1334,81.7091454
2018-10-01,Queens,2,LCL/LTD,Q29,Off-Peak,964,1085,88.8479263
2018-10-01,Queens,2,LCL/LTD,Q29,Peak,376,457,82.2757112
2018-10-01,Queens,2,LCL/LTD,Q3,Off-Peak,4765,6232,76.4602054
2018-10-01,Queens,2,LCL/LTD,Q3,Peak,1473,1796,82.0155902
2018-10-01,Queens,2,LCL/LTD,Q30,Off-Peak,2779,3519,78.9712987
2018-10-01,Queens,2,LCL/LTD,Q30,Peak,1191,1466,81.2414734
2018-10-01,Queens,2,LCL/LTD,Q31,Off-Peak,1339,1603,83.5308796
2018-10-01,Queens,2,LCL/LTD,Q31,Peak,616,792,77.7777778
2018-10-01,Queens,2,LCL/LTD,Q32,Off-Peak,3020,4483,67.3656034
2018-10-01,Queens,2,LCL/LTD,Q32,Peak,1244,1866,66.6666667
2018-10-01,Queens,2,LCL/LTD,Q33,Off-Peak,2191,2479,88.3824123
2018-10-01,Queens,2,LCL/LTD,Q33,Peak,720,874,82.3798627
2018-10-01,Queens,2,LCL/LTD,Q35,Off-Peak,2062,2284,90.2802102
2018-10-01,Queens,2,LCL/LTD,Q35,Peak,737,845,87.2189349
2018-10-01,Queens,2,LCL/LTD,Q36,Off-Peak,3600,4173,86.2688713
2018-10-01,Queens,2,LCL/LTD,Q36,Peak,1151,1438,80.0417246
2018-10-01,Queens,2,LCL/LTD,Q37,Off-Peak,1216,1393,87.2936109
2018-10-01,Queens,2,LCL/LTD,Q37,Peak,508,578,87.8892734
2018-10-01,Queens,2,LCL/LTD,Q38,Off-Peak,1532,1859,82.4098978
2018-10-01,Queens,2,LCL/LTD,Q38,Peak,639,799,79.9749687
2018-10-01,Queens,2,LCL/LTD,Q39,Off-Peak,1409,1923,73.2709308
2018-10-01,Queens,2,LCL/LTD,Q39,Peak,449,640,70.15625
2018-10-01,Queens,2,LCL/LTD,Q4,Off-Peak,4176,4885,85.4861822
2018-10-01,Queens,2,LCL/LTD,Q4,Peak,1435,1761,81.487791
2018-10-01,Queens,2,LCL/LTD,Q40,Off-Peak,1104,1163,94.9269132
2018-10-01,Queens,2,LCL/LTD,Q40,Peak,398,424,93.8679245
2018-10-01,Queens,2,LCL/LTD,Q41,Off-Peak,1289,1706,75.5568581
2018-10-01,Queens,2,LCL/LTD,Q41,Peak,625,823,75.9416768
2018-10-01,Queens,2,LCL/LTD,Q43,Off-Peak,2195,2831,77.5344401
2018-10-01,Queens,2,LCL/LTD,Q43,Peak,839,1114,75.3141831
2018-10-01,Queens,2,LCL/LTD,Q46,Off-Peak,4313,5024,85.8479299
2018-10-01,Queens,2,LCL/LTD,Q46,Peak,1661,2036,81.5815324
2018-10-01,Queens,2,LCL/LTD,Q47,Off-Peak,1651,1971,83.7645865
2018-10-01,Queens,2,LCL/LTD,Q47,Peak,744,874,85.1258581
2018-10-01,Queens,2,LCL/LTD,Q48,Off-Peak,646,802,80.5486284
2018-10-01,Queens,2,LCL/LTD,Q48,Peak,259,331,78.2477341
2018-10-01,Queens,2,LCL/LTD,Q49,Off-Peak,1257,1541,81.5704088
2018-10-01,Queens,2,LCL/LTD,Q49,Peak,510,631,80.8240887
2018-10-01,Queens,2,LCL/LTD,Q5,Off-Peak,6276,8320,75.4326923
2018-10-01,Queens,2,LCL/LTD,Q5,Peak,2245,3156,71.1343473
2018-10-01,Queens,2,LCL/LTD,Q50,Off-Peak,921,1082,85.1201479
2018-10-01,Queens,2,LCL/LTD,Q50,Peak,389,491,79.2260692
2018-10-01,Queens,2,LCL/LTD,Q54,Off-Peak,3585,5214,68.7571922
2018-10-01,Queens,2,LCL/LTD,Q54,Peak,1386,2065,67.1186441
2018-10-01,Queens,2,LCL/LTD,Q55,Off-Peak,2065,2567,80.4440982
2018-10-01,Queens,2,LCL/LTD,Q55,Peak,777,953,81.5320042
2018-10-01,Queens,2,LCL/LTD,Q56,Off-Peak,2689,4156,64.7016362
2018-10-01,Queens,2,LCL/LTD,Q56,Peak,923,1474,62.6187246
2018-10-01,Queens,2,LCL/LTD,Q58,Off-Peak,6234,8109,76.8775435
2018-10-01,Queens,2,LCL/LTD,Q58,Peak,2590,3330,77.7777778
2018-10-01,Queens,2,LCL/LTD,Q59,Off-Peak,2781,4099,67.8458161
2018-10-01,Queens,2,LCL/LTD,Q59,Peak,1046,1660,63.0120482
2018-10-01,Queens,2,LCL/LTD,Q6,Off-Peak,2573,3029,84.9455266
2018-10-01,Queens,2,LCL/LTD,Q6,Peak,1050,1289,81.458495
2018-10-01,Queens,2,LCL/LTD,Q60,Off-Peak,3823,5335,71.6588566
2018-10-01,Queens,2,LCL/LTD,Q60,Peak,1312,1848,70.995671
2018-10-01,Queens,2,LCL/LTD,Q64,Off-Peak,1297,1362,95.2276065
2018-10-01,Queens,2,LCL/LTD,Q64,Peak,461,484,95.2479339
2018-10-01,Queens,2,LCL/LTD,Q65,Off-Peak,2641,3292,80.2247874
2018-10-01,Queens,2,LCL/LTD,Q65,Peak,999,1283,77.8643804
2018-10-01,Queens,2,LCL/LTD,Q66,Off-Peak,2130,2750,77.4545455
2018-10-01,Queens,2,LCL/LTD,Q66,Peak,699,1015,68.8669951
2018-10-01,Queens,2,LCL/LTD,Q67,Off-Peak,276,293,94.1979522
2018-10-01,Queens,2,LCL/LTD,Q67,Peak,89,95,93.6842105
2018-10-01,Queens,2,LCL/LTD,Q69,Off-Peak,1035,1175,88.0851064
2018-10-01,Queens,2,LCL/LTD,Q69,Peak,451,504,89.484127
2018-10-01,Queens,2,LCL/LTD,Q7,Off-Peak,1212,1754,69.0992018
2018-10-01,Queens,2,LCL/LTD,Q7,Peak,599,819,73.1379731
2018-10-01,Queens,2,LCL/LTD,Q72,Off-Peak,1330,1554,85.5855856
2018-10-01,Queens,2,LCL/LTD,Q72,Peak,506,619,81.7447496
2018-10-01,Queens,2,LCL/LTD,Q76,Off-Peak,1877,2222,84.4734473
2018-10-01,Queens,2,LCL/LTD,Q76,Peak,769,952,80.7773109
2018-10-01,Queens,2,LCL/LTD,Q77,Off-Peak,1410,1740,81.0344828
2018-10-01,Queens,2,LCL/LTD,Q77,Peak,677,822,82.3600973
2018-10-01,Queens,2,LCL/LTD,Q8,Off-Peak,2168,3055,70.9656301
2018-10-01,Queens,2,LCL/LTD,Q8,Peak,1026,1403,73.1290093
2018-10-01,Queens,2,LCL/LTD,Q83,Off-Peak,3097,3460,89.5086705
2018-10-01,Queens,2,LCL/LTD,Q83,Peak,1226,1359,90.2133922
2018-10-01,Queens,2,LCL/LTD,Q84,Off-Peak,2024,2314,87.4675886
2018-10-01,Queens,2,LCL/LTD,Q84,Peak,988,1099,89.899909
2018-10-01,Queens,2,LCL/LTD,Q85,Off-Peak,5906,7252,81.4396029
2018-10-01,Queens,2,LCL/LTD,Q85,Peak,2281,2989,76.3131482
2018-10-01,Queens,2,LCL/LTD,Q88,Off-Peak,3731,4713,79.1640144
2018-10-01,Queens,2,LCL/LTD,Q88,Peak,1621,2027,79.9703996
2018-10-01,Queens,2,LCL/LTD,Q9,Off-Peak,897,994,90.2414487
2018-10-01,Queens,2,LCL/LTD,Q9,Peak,368,458,80.349345
2018-10-01,Queens,1,SBS,Q44+,Off-Peak,11131,13439,82.8261031
2018-10-01,Queens,1,SBS,Q44+,Peak,3549,5268,67.3690205
2018-10-01,Queens,1,SBS,Q52+,Off-Peak,6240,7308,85.3858785
2018-10-01,Queens,1,SBS,Q52+,Peak,2805,3798,73.8546603
2018-10-01,Queens,1,SBS,Q53+,Off-Peak,9974,11913,83.7236632
2018-10-01,Queens,1,SBS,Q53+,Peak,4300,5802,74.112375
2018-10-01,Queens,1,SBS,Q70+,Off-Peak,5329,6097,87.4036411
2018-10-01,Queens,1,SBS,Q70+,Peak,1578,2061,76.5647744
2018-10-01,Queens,2,SBS,Q44+,Off-Peak,2975,3722,79.9301451
2018-10-01,Queens,2,SBS,Q44+,Peak,1084,1386,78.2106782
2018-10-01,Queens,2,SBS,Q52+,Off-Peak,1804,2099,85.9456884
2018-10-01,Queens,2,SBS,Q52+,Peak,722,890,81.1235955
2018-10-01,Queens,2,SBS,Q53+,Off-Peak,3023,3478,86.9177688
2018-10-01,Queens,2,SBS,Q53+,Peak,1053,1273,82.717989
2018-10-01,Queens,2,SBS,Q70+,Off-Peak,1724,1973,87.3796249
2018-10-01,Queens,2,SBS,Q70+,Peak,567,631,89.8573693
2018-10-01,Staten Island,1,EXP,SIM1,Off-Peak,1832,1952,93.852459
2018-10-01,Staten Island,1,EXP,SIM1,Peak,2221,2717,81.7445712
2018-10-01,Staten Island,1,EXP,SIM10,Off-Peak,2930,3305,88.6535552
2018-10-01,Staten Island,1,EXP,SIM10,Peak,2557,3381,75.6285123
2018-10-01,Staten Island,1,EXP,SIM15,Off-Peak,645,698,92.4068768
2018-10-01,Staten Island,1,EXP,SIM15,Peak,1030,1434,71.8270572
2018-10-01,Staten Island,1,EXP,SIM1C,Off-Peak,6252,7485,83.5270541
2018-10-01,Staten Island,1,EXP,SIM1C,Peak,581,789,73.6375158
2018-10-01,Staten Island,1,EXP,SIM2,Off-Peak,1496,1646,90.8869988
2018-10-01,Staten Island,1,EXP,SIM2,Peak,977,1313,74.4097487
2018-10-01,Staten Island,1,EXP,SIM22,Off-Peak,352,372,94.6236559
2018-10-01,Staten Island,1,EXP,SIM22,Peak,508,691,73.5166425
2018-10-01,Staten Island,1,EXP,SIM25,Off-Peak,510,543,93.9226519
2018-10-01,Staten Island,1,EXP,SIM25,Peak,738,989,74.6208291
2018-10-01,Staten Island,1,EXP,SIM26,Off-Peak,1121,1257,89.1805887
2018-10-01,Staten Island,1,EXP,SIM26,Peak,905,1149,78.7641427
2018-10-01,Staten Island,1,EXP,SIM3,Off-Peak,701,797,87.9548306
2018-10-01,Staten Island,1,EXP,SIM3,Peak,925,1327,69.706104
2018-10-01,Staten Island,1,EXP,SIM30,Off-Peak,460,537,85.6610801
2018-10-01,Staten Island,1,EXP,SIM30,Peak,811,1140,71.1403509
2018-10-01,Staten Island,1,EXP,SIM31,Off-Peak,625,652,95.8588957
2018-10-01,Staten Island,1,EXP,SIM31,Peak,994,1285,77.3540856
2018-10-01,Staten Island,1,EXP,SIM32,Off-Peak,130,135,96.2962963
2018-10-01,Staten Island,1,EXP,SIM32,Peak,637,766,83.1592689
2018-10-01,Staten Island,1,EXP,SIM33,Off-Peak,432,474,91.1392405
2018-10-01,Staten Island,1,EXP,SIM33,Peak,631,789,79.9746515
2018-10-01,Staten Island,1,EXP,SIM34,Off-Peak,726,748,97.0588235
2018-10-01,Staten Island,1,EXP,SIM34,Peak,1075,1341,80.1640567
2018-10-01,Staten Island,1,EXP,SIM35,Off-Peak,366,413,88.6198547
2018-10-01,Staten Island,1,EXP,SIM35,Peak,626,783,79.9489144
2018-10-01,Staten Island,1,EXP,SIM3C,Off-Peak,2504,3142,79.6944621
2018-10-01,Staten Island,1,EXP,SIM3C,Peak,473,676,69.9704142
2018-10-01,Staten Island,1,EXP,SIM4,Off-Peak,682,718,94.9860724
2018-10-01,Staten Island,1,EXP,SIM4,Peak,945,1260,75
2018-10-01,Staten Island,1,EXP,SIM4C,Off-Peak,2811,3378,83.2149201
2018-10-01,Staten Island,1,EXP,SIM4C,Peak,621,904,68.6946903
2018-10-01,Staten Island,1,EXP,SIM4X,Off-Peak,47,47,100
2018-10-01,Staten Island,1,EXP,SIM4X,Peak,265,360,73.6111111
2018-10-01,Staten Island,1,EXP,SIM5,Off-Peak,687,755,90.9933775
2018-10-01,Staten Island,1,EXP,SIM5,Peak,1151,1454,79.1609354
2018-10-01,Staten Island,1,EXP,SIM5X,Off-Peak,23,29,79.3103448
2018-10-01,Staten Island,1,EXP,SIM5X,Peak,47,58,81.0344828
2018-10-01,Staten Island,1,EXP,SIM6,Off-Peak,1256,1479,84.9222448
2018-10-01,Staten Island,1,EXP,SIM6,Peak,1608,2084,77.159309
2018-10-01,Staten Island,1,EXP,SIM6X,Off-Peak,35,40,87.5
2018-10-01,Staten Island,1,EXP,SIM6X,Peak,22,27,81.4814815
2018-10-01,Staten Island,1,EXP,SIM7,Off-Peak,705,769,91.6775033
2018-10-01,Staten Island,1,EXP,SIM7,Peak,1075,1264,85.0474684
2018-10-01,Staten Island,1,EXP,SIM8,Off-Peak,1494,1665,89.7297297
2018-10-01,Staten Island,1,EXP,SIM8,Peak,1716,2165,79.26097
2018-10-01,Staten Island,1,EXP,SIM8X,Off-Peak,91,115,79.1304348
2018-10-01,Staten Island,1,EXP,SIM8X,Peak,278,434,64.0552995
2018-10-01,Staten Island,1,EXP,SIM9,Off-Peak,486,557,87.2531418
2018-10-01,Staten Island,1,EXP,SIM9,Peak,635,837,75.8661888
2018-10-01,Staten Island,2,EXP,SIM1C,Off-Peak,2123,2667,79.6025497
2018-10-01,Staten Island,2,EXP,SIM1C,Peak,753,985,76.4467005
2018-10-01,Staten Island,2,EXP,SIM2,Off-Peak,550,623,88.282504
2018-10-01,Staten Island,2,EXP,SIM2,Peak,293,337,86.9436202
2018-10-01,Staten Island,2,EXP,SIM3C,Off-Peak,682,932,73.1759657
2018-10-01,Staten Island,2,EXP,SIM3C,Peak,287,380,75.5263158
2018-10-01,Staten Island,2,EXP,SIM4C,Off-Peak,925,1111,83.2583258
2018-10-01,Staten Island,2,EXP,SIM4C,Peak,544,674,80.7121662
2018-10-01,Staten Island,1,LCL/LTD,S40,Off-Peak,5110,6622,77.167019
2018-10-01,Staten Island,1,LCL/LTD,S40,Peak,1474,2219,66.4263182
2018-10-01,Staten Island,1,LCL/LTD,S42,Off-Peak,585,655,89.3129771
2018-10-01,Staten Island,1,LCL/LTD,S42,Peak,602,725,83.0344828
2018-10-01,Staten Island,1,LCL/LTD,S44,Off-Peak,9313,12311,75.6477947
2018-10-01,Staten Island,1,LCL/LTD,S44,Peak,3243,4813,67.3800125
2018-10-01,Staten Island,1,LCL/LTD,S46,Off-Peak,11305,13992,80.7961692
2018-10-01,Staten Island,1,LCL/LTD,S46,Peak,3615,5482,65.9430865
2018-10-01,Staten Island,1,LCL/LTD,S48,Off-Peak,8219,10252,80.169723
2018-10-01,Staten Island,1,LCL/LTD,S48,Peak,2471,3627,68.1279294
2018-10-01,Staten Island,1,LCL/LTD,S51,Off-Peak,8435,9952,84.7568328
2018-10-01,Staten Island,1,LCL/LTD,S51,Peak,2934,4265,68.7924971
2018-10-01,Staten Island,1,LCL/LTD,S52,Off-Peak,5730,6983,82.0564227
2018-10-01,Staten Island,1,LCL/LTD,S52,Peak,2789,4099,68.0409856
2018-10-01,Staten Island,1,LCL/LTD,S53,Off-Peak,12375,14716,84.0921446
2018-10-01,Staten Island,1,LCL/LTD,S53,Peak,4359,5968,73.0395442
2018-10-01,Staten Island,1,LCL/LTD,S54,Off-Peak,3336,4243,78.6236154
2018-10-01,Staten Island,1,LCL/LTD,S54,Peak,1729,2581,66.9895389
2018-10-01,Staten Island,1,LCL/LTD,S55,Off-Peak,2192,2550,85.9607843
2018-10-01,Staten Island,1,LCL/LTD,S55,Peak,1259,1603,78.5402371
2018-10-01,Staten Island,1,LCL/LTD,S56,Off-Peak,1484,1687,87.966805
2018-10-01,Staten Island,1,LCL/LTD,S56,Peak,695,937,74.1728922
2018-10-01,Staten Island,1,LCL/LTD,S57,Off-Peak,4793,5849,81.9456317
2018-10-01,Staten Island,1,LCL/LTD,S57,Peak,2319,3511,66.0495585
2018-10-01,Staten Island,1,LCL/LTD,S59,Off-Peak,7666,9366,81.8492419
2018-10-01,Staten Island,1,LCL/LTD,S59,Peak,4083,5934,68.8068756
2018-10-01,Staten Island,1,LCL/LTD,S61,Off-Peak,7690,9388,81.9130805
2018-10-01,Staten Island,1,LCL/LTD,S61,Peak,2054,2860,71.8181818
2018-10-01,Staten Island,1,LCL/LTD,S62,Off-Peak,9239,10994,84.0367473
2018-10-01,Staten Island,1,LCL/LTD,S62,Peak,2297,3389,67.7781056
2018-10-01,Staten Island,1,LCL/LTD,S66,Off-Peak,5199,6467,80.3927633
2018-10-01,Staten Island,1,LCL/LTD,S66,Peak,2068,3284,62.9719854
2018-10-01,Staten Island,1,LCL/LTD,S74,Off-Peak,11212,14040,79.8575499
2018-10-01,Staten Island,1,LCL/LTD,S74,Peak,3102,4555,68.1009879
2018-10-01,Staten Island,1,LCL/LTD,S76,Off-Peak,6874,8802,78.0958873
2018-10-01,Staten Island,1,LCL/LTD,S76,Peak,2961,4439,66.7042127
2018-10-01,Staten Island,1,LCL/LTD,S78,Off-Peak,13638,17144,79.5496967
2018-10-01,Staten Island,1,LCL/LTD,S78,Peak,4962,7369,67.3361379
2018-10-01,Staten Island,1,LCL/LTD,S81,Off-Peak,0,0,
2018-10-01,Staten Island,1,LCL/LTD,S81,Peak,431,618,69.7411003
2018-10-01,Staten Island,1,LCL/LTD,S84,Off-Peak,53,71,74.6478873
2018-10-01,Staten Island,1,LCL/LTD,S84,Peak,281,394,71.319797
2018-10-01,Staten Island,1,LCL/LTD,S86,Off-Peak,0,0,
2018-10-01,Staten Island,1,LCL/LTD,S86,Peak,271,330,82.1212121
2018-10-01,Staten Island,1,LCL/LTD,S89,Off-Peak,573,586,97.78157
2018-10-01,Staten Island,1,LCL/LTD,S89,Peak,1439,1881,76.5018607
2018-10-01,Staten Island,1,LCL/LTD,S90,Off-Peak,478,610,78.3606557
2018-10-01,Staten Island,1,LCL/LTD,S90,Peak,794,1137,69.8328936
2018-10-01,Staten Island,1,LCL/LTD,S91,Off-Peak,411,534,76.9662921
2018-10-01,Staten Island,1,LCL/LTD,S91,Peak,1286,1901,67.648606
2018-10-01,Staten Island,1,LCL/LTD,S92,Off-Peak,204,250,81.6
2018-10-01,Staten Island,1,LCL/LTD,S92,Peak,1190,1718,69.2665891
2018-10-01,Staten Island,1,LCL/LTD,S93,Off-Peak,4045,4801,84.2532806
2018-10-01,Staten Island,1,LCL/LTD,S93,Peak,2495,3577,69.7511881
2018-10-01,Staten Island,1,LCL/LTD,S94,Off-Peak,290,359,80.7799443
2018-10-01,Staten Island,1,LCL/LTD,S94,Peak,754,1159,65.0560828
2018-10-01,Staten Island,1,LCL/LTD,S96,Off-Peak,1255,1508,83.2228117
2018-10-01,Staten Island,1,LCL/LTD,S96,Peak,1217,1964,61.9653768
2018-10-01,Staten Island,1,LCL/LTD,S98,Off-Peak,1073,1285,83.5019455
2018-10-01,Staten Island,1,LCL/LTD,S98,Peak,1199,2099,57.1224393
2018-10-01,Staten Island,2,LCL/LTD,S40,Off-Peak,1666,2073,80.3666184
2018-10-01,Staten Island,2,LCL/LTD,S40,Peak,504,676,74.556213
2018-10-01,Staten Island,2,LCL/LTD,S44,Off-Peak,2668,3489,76.4689023
2018-10-01,Staten Island,2,LCL/LTD,S44,Peak,983,1378,71.3352685
2018-10-01,Staten Island,2,LCL/LTD,S46,Off-Peak,2258,3126,72.2328855
2018-10-01,Staten Island,2,LCL/LTD,S46,Peak,897,1230,72.9268293
2018-10-01,Staten Island,2,LCL/LTD,S48,Off-Peak,2460,3398,72.3955268
2018-10-01,Staten Island,2,LCL/LTD,S48,Peak,886,1288,68.7888199
2018-10-01,Staten Island,2,LCL/LTD,S51,Off-Peak,1630,1983,82.1986889
2018-10-01,Staten Island,2,LCL/LTD,S51,Peak,579,683,84.77306
2018-10-01,Staten Island,2,LCL/LTD,S52,Off-Peak,1126,1472,76.4945652
2018-10-01,Staten Island,2,LCL/LTD,S52,Peak,526,644,81.6770186
2018-10-01,Staten Island,2,LCL/LTD,S53,Off-Peak,3446,4209,81.8721787
2018-10-01,Staten Island,2,LCL/LTD,S53,Peak,1340,1701,78.7771899
2018-10-01,Staten Island,2,LCL/LTD,S57,Off-Peak,1378,1660,83.0120482
2018-10-01,Staten Island,2,LCL/LTD,S57,Peak,676,827,81.7412334
2018-10-01,Staten Island,2,LCL/LTD,S59,Off-Peak,1881,2171,86.6421004
2018-10-01,Staten Island,2,LCL/LTD,S59,Peak,835,920,90.7608696
2018-10-01,Staten Island,2,LCL/LTD,S61,Off-Peak,2046,2426,84.3363561
2018-10-01,Staten Island,2,LCL/LTD,S61,Peak,879,1082,81.2384473
2018-10-01,Staten Island,2,LCL/LTD,S62,Off-Peak,2204,2681,82.2081313
2018-10-01,Staten Island,2,LCL/LTD,S62,Peak,698,881,79.2281498
2018-10-01,Staten Island,2,LCL/LTD,S74,Off-Peak,2685,3718,72.2162453
2018-10-01,Staten Island,2,LCL/LTD,S74,Peak,928,1253,74.0622506
2018-10-01,Staten Island,2,LCL/LTD,S76,Off-Peak,1187,1560,76.0897436
2018-10-01,Staten Island,2,LCL/LTD,S76,Peak,441,614,71.8241042
2018-10-01,Staten Island,2,LCL/LTD,S78,Off-Peak,3208,4455,72.0089787
2018-10-01,Staten Island,2,LCL/LTD,S78,Peak,1083,1547,70.0064641
2018-10-01,Staten Island,1,SBS,S79+,Off-Peak,9543,11403,83.688503
2018-10-01,Staten Island,1,SBS,S79+,Peak,5056,6941,72.8425299
2018-10-01,Staten Island,2,SBS,S79+,Off-Peak,2793,3220,86.7391304
2018-10-01,Staten Island,2,SBS,S79+,Peak,1231,1392,88.433908
2018-10-01,Systemwide,1,Systemwide,Systemwide,Systemwide,3387829,4468412,75.8172926
2018-10-01,Systemwide,2,Systemwide,Systemwide,Systemwide,865397,1093106,79.1686259
2018-11-01,Bronx,1,EXP,BXM1,Off-Peak,2310,2717,85.0202429
2018-11-01,Bronx,1,EXP,BXM1,Peak,1336,1882,70.9883103
2018-11-01,Bronx,1,EXP,BXM10,Off-Peak,1862,2155,86.4037123
2018-11-01,Bronx,1,EXP,BXM10,Peak,1068,1610,66.3354037
2018-11-01,Bronx,1,EXP,BXM11,Off-Peak,1409,1715,82.1574344
2018-11-01,Bronx,1,EXP,BXM11,Peak,792,1221,64.8648649
2018-11-01,Bronx,1,EXP,BXM18,Off-Peak,95,105,90.4761905
2018-11-01,Bronx,1,EXP,BXM18,Peak,340,430,79.0697674
2018-11-01,Bronx,1,EXP,BXM2,Off-Peak,1790,2189,81.7724989
2018-11-01,Bronx,1,EXP,BXM2,Peak,700,1033,67.7637948
2018-11-01,Bronx,1,EXP,BXM3,Off-Peak,1309,1562,83.8028169
2018-11-01,Bronx,1,EXP,BXM3,Peak,544,797,68.2559598
2018-11-01,Bronx,1,EXP,BXM4,Off-Peak,900,1087,82.7966881
2018-11-01,Bronx,1,EXP,BXM4,Peak,411,605,67.9338843
2018-11-01,Bronx,1,EXP,BXM6,Off-Peak,827,941,87.8852285
2018-11-01,Bronx,1,EXP,BXM6,Peak,389,612,63.5620915
2018-11-01,Bronx,1,EXP,BXM7,Off-Peak,4227,4885,86.5301945
2018-11-01,Bronx,1,EXP,BXM7,Peak,1944,2779,69.9532206
2018-11-01,Bronx,1,EXP,BXM8,Off-Peak,1645,1957,84.0572305
2018-11-01,Bronx,1,EXP,BXM8,Peak,1181,1745,67.6790831
2018-11-01,Bronx,1,EXP,BXM9,Off-Peak,1897,2203,86.1098502
2018-11-01,Bronx,1,EXP,BXM9,Peak,1380,1894,72.8616684
2018-11-01,Bronx,2,EXP,BXM1,Off-Peak,577,659,87.5569044
2018-11-01,Bronx,2,EXP,BXM1,Peak,224,272,82.3529412
2018-11-01,Bronx,2,EXP,BXM10,Off-Peak,474,517,91.6827853
2018-11-01,Bronx,2,EXP,BXM10,Peak,168,192,87.5
2018-11-01,Bronx,2,EXP,BXM11,Off-Peak,395,469,84.2217484
2018-11-01,Bronx,2,EXP,BXM11,Peak,113,170,66.4705882
2018-11-01,Bronx,2,EXP,BXM2,Off-Peak,492,557,88.3303411
2018-11-01,Bronx,2,EXP,BXM2,Peak,177,223,79.3721973
2018-11-01,Bronx,2,EXP,BXM3,Off-Peak,386,428,90.1869159
2018-11-01,Bronx,2,EXP,BXM3,Peak,131,159,82.3899371
2018-11-01,Bronx,2,EXP,BXM4,Off-Peak,287,334,85.9281437
2018-11-01,Bronx,2,EXP,BXM4,Peak,122,134,91.0447761
2018-11-01,Bronx,2,EXP,BXM6,Off-Peak,319,344,92.7325581
2018-11-01,Bronx,2,EXP,BXM6,Peak,99,107,92.5233645
2018-11-01,Bronx,2,EXP,BXM7,Off-Peak,1275,1381,92.3244026
2018-11-01,Bronx,2,EXP,BXM7,Peak,593,663,89.4419306
2018-11-01,Bronx,2,EXP,BXM8,Off-Peak,426,480,88.75
2018-11-01,Bronx,2,EXP,BXM8,Peak,162,194,83.5051546
2018-11-01,Bronx,2,EXP,BXM9,Off-Peak,462,500,92.4
2018-11-01,Bronx,2,EXP,BXM9,Peak,179,199,89.9497487
2018-11-01,Bronx,1,LCL/LTD,BX1,Off-Peak,14895,18857,78.9892348
2018-11-01,Bronx,1,LCL/LTD,BX1,Peak,6607,9827,67.2331332
2018-11-01,Bronx,1,LCL/LTD,BX10,Off-Peak,11454,14381,79.6467561
2018-11-01,Bronx,1,LCL/LTD,BX10,Peak,4796,7301,65.6896316
2018-11-01,Bronx,1,LCL/LTD,BX11,Off-Peak,8815,11353,77.6446754
2018-11-01,Bronx,1,LCL/LTD,BX11,Peak,4335,6608,65.6023002
